category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Philips,0.9,,,,,,,,,,,,,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Philips Portable CD Player Boombox Bluetooth with Cassette Player All in one Powerful Stereo Boom Box CD Player for Home Mega Bass Reflex Speakers, Radio/USB/MP3/AUX Input with Backlight LCD Display",1548.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",,,,,,,,gpt-4o-mini,"EPSON 220 DURABrite Ultra Ink Standard Capacity Black & Color Cartridge Combo Pack (T220120-BCS) Works with WorkForce WF-2630, WF-2650, WF-2660, WF-2750, WF-2760, Expression XP-320, XP-420, XP-424",1549.0,
PC Components (Core),cpu,Mainstream,New,False,Current-Gen,AMD,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 5 5600X,,,,,Gen3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AMD Ryzen 5 5600X 6-core, 12-thread unlocked desktop processor with Wraith Stealth cooler",1550.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,Optical,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Razer Basilisk V3 Pro Wireless Gaming Mouse: HyperScroll Tilt Wheel - 30K DPI Optical Sensor - Gen-3 Optical Switches - 13-Zone Chroma RGB - 13 Programmable Controls - 3 Connection Modes - Black,1551.0,
Mobile Devices,smartwatch,Mainstream,New,False,Current-Gen,Amazfit,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balance 2,,,47.0,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Amazfit Balance 2 Smart Watch 47mm AMOLED Sapphire Glass Display, Offline Maps, Dual Band GPS, 21 Days Battery, 170+ Sport Modes, Hyrox & Golf Mode, Heart Rate & Sleep Tracker for Android & iPhone",1552.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,USB-A to Lightning,True,Metal,Apple,False,False,M-to-M,False,,,,gpt-4o-mini,"Amazon Basics USB-A to Lightning Charger Cable, Nylon Braided Cord, MFi Certified Charger for Apple iPhone 14 13 12 11 X Xs Pro, Pro Max, Plus, iPad, 6 Foot, Silver",1553.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,True,False,A4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 61XL Tri-color High-yield Ink Cartridge | Works with Printer Series: DeskJet 1000, 1510, 2050, 2510, 2540, 3000, 3050, 3510; ENVY 4500, 5530; OfficeJet 2620, 4630 | Instant Ink Eligible | CH564WN",1554.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Rectangular Plastic Desk Organizer, Magazine Rack, White, 2-Pack",1555.0,
PC Components (Core),psu,Premium,New,True,Current-Gen,Cooler Master,0.95,,,,,,,,,,,,850.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATX 3.1,,,,,Gen5,,80_Plus_Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Cooler Master V850 SFX Gold ITX SFF Modular Power Supply, ATX 3.1 90° 12VHPWR|600W PCIe 5.1, 850W 80Plus Gold, Supports RTX 5080|RX 9070 XT, Customized Cable, 100mm|3.9"", 10-Year",1556.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Acer,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6E_AXE,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i7-1355U,,,16.0,512.0,Gen4,,,,,,,,,Aspire 5,,,,,,,True,,,,,,,,,,,SSD,,gpt-4o-mini,"Acer Aspire 5 15 Slim Laptop | 15.6"" FHD IPS Touch 1920 x 1080 | Intel Core i7-1355U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6E 802.11ax | Backlit Keyboard |",1557.0,
Accessories,cable,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C/Micro USB,,,"iPhone, Samsung Galaxy, PS, Kindle",,,M-to-F,,,,,gpt-4o-mini,"LISEN Multi Charging Cable, 3 in 1 Charging Cable, Retractable Car Charger with Type C/L/Micro USB Ports for iPhone 16 15 14 Pro Max/Samsung Galaxy S25/PS/Kindle, Multi Chargers for All Devices",1558.0,
Accessories,adapter,Mainstream,New,True,Current-Gen,LOGITECH,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-A,,,,,,M-to-F,,,,,gpt-4o-mini,LOGITECH Bolt USB-A Receiver,1559.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,Intel,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i9-12900K,,,,,Gen5,125.0,,600 Series,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Intel Core i9-12900K Gaming Desktop Processor with Integrated Graphics and 16 (8P+8E) Cores up to 5.2 GHz Unlocked LGA1700 600 Series Chipset 125W,1560.0,
PC Components (Core),gpu,Premium,New,True,Current-Gen,GIGABYTE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 5080,16.0,,,,Gen5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GIGABYTE GeForce RTX 5080 WINDFORCE OC SFF 16G Graphics Card, WINDFORCE Cooling System, 16GB 256-bit GDDR7, GV-N5080WF3OC-16GD Video Card",1561.0,
Displays & Mounting,tv,Mainstream,New,False,Current-Gen,TCL,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,32.0,FHD_1080p,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32S350G,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TCL 32-Inch Class S3 1080p LED Smart TV with Google TV (32S350G, 2023 Model), Google Assistant Built-in with Voice Remote, Compatible with Alexa, Streaming FHD Television,Black",1562.0,
Peripherals & Input,dock_hub,Mainstream,New,True,Current-Gen,Satechi,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Satechi Mac mini M4 Hub & Stand with NVMe SSD Enclosure, Mac mini M4 Dock with 2xUSB A Up to 10Gbps, USB A Data Port, SD Card Reader for Mac mini M4, Mac mini M4 Pro - Silver",1563.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Logitech M575 Ergonomic Wireless Trackball USB Mouse, Black (910-005869)",1564.0,
"Office, Printing & Power",printer,Mainstream,New,True,Current-Gen,Canon,0.95,Inkjet,True,False,A4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon PIXMA TS702a Wireless Single Function Printer |Mobile Printing with AirPrint®, and Mopria®, Black",1565.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,MSI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,FHD_1080p,,120.0,,wall,Tilt,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI PRO MP251W E2 24.5-inch IPS 1920 x 1080 (FHD) Gaming Office Monitor, 120Hz, Adaptive-Synch, HDR Ready, HDMI, VGA Port, Display Port,VESA Mountable, Tilt, Speaker, 4-Side Slim Bezel,1ms, White",1566.0,
Peripherals & Input,keyboard,Mainstream,New,False,Current-Gen,HP,0.9,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"HP Wireless Keyboard and Mouse Combo - Full Size Membrane Chiclet Style Keyboard, 3-Zone Layout, 2.4GHz Wireless Connection, Compatible with PC, Mac",1567.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Scotch,0.95,,,,Wide-Format/Plotter,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Scotch Thermal Laminating Pouches, Legal Size 11 x 17 Inches, 25 Pack Laminating Sheets, 3 Mil, Education Supplies & Craft Supplies, For Use With Thermal Laminators",1568.0,
Peripherals & Input,dock_hub,Mainstream,New,True,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Lenovo ThinkPad Hybrid USB-C with USB-A Dock US (40AF0135US),1569.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,8.0,128.0,,,,,,,,,,Galaxy Tab A9+,WiFi,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy Tab A9+ (128GB, 8GB) 11.0"" Android Wi-Fi Tablet, All Day Battery, Snapdragon 695 (6nm), International Model X210 (Graphite)",1570.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Adjustable Boom Arm Height Microphone Stand with Tripod Base, Up to 85.75 Inches - Black",1571.0,
"Office, Printing & Power",battery,Mainstream,New,False,Legacy,Energizer,0.95,,,,,,5.0,,,,,,371.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer Batteries 371 / 370 (SR920W SR920SW) Silver Oxide Watch Battery. On Tear Strip, 5 Pack",1572.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,FUJIFILM,0.9,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,FUJIFILM Instax Mini Heart Sketch Film - 10 Exposures,1573.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Sennheiser,0.95,,True,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD 560 S,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,"Sennheiser HD 560 S Over-The-Ear Audiophile Headphones - Neutral Frequency Response, E.A.R. Technology for Wide Sound Field, Open-Back Earcups, Detachable Cable, (Black) (HD 560S)",1574.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Skullcandy,0.95,,,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Skullcandy Crusher Evo Wireless Bluetooth Headphones with Multi-Sensory Bass, Noise Isolating Over-Ear Fit, Up to 40 Hours Battery, Microphone for iPhone Android - Asphalt",1575.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,True,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother TN227(CMY) High Yield Color Toner Set Cyan,Magenta, Yellow 3 Pack for HL-L3210CW, HL-L3230CDW, MFC-L3750CDW in Retail Packaging",1576.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm Aux,,,,,,,True,,,,gpt-4o-mini,"UGREEN Bluetooth Transmitter Receiver for 2 AirPods or BT Devices, Bluetooth Wireless Transmitter for Headphones, 3.5mm Aux Audio Jack Adapter for in-Flight TV Car Home Stereo System",1577.0,
Accessories,cable,Mainstream,New,False,Legacy,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4384,3.5mm,,,,,,,,,,,gpt-4o-mini,"Amazon Basics 3.5mm Auxiliary Audio Cable for Stereo Speaker or Subwoofer with Gold-Plated Plugs, 8 Foot, Black",1578.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,1.0,,True,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Canon Genuine 054 Complete 4-Color Toner Cartridge Set (CRG-054),1579.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Rayovac,0.9,,,,,,12.0,,,,,,12000.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Rayovac High Energy D Batteries (12 Pack), Alkaline D Cell Batteries",1580.0,
Displays & Mounting,projector,Mainstream,New,False,Current-Gen,Epson,0.95,,,,,,,,,,,,,,,16.0,,,,,,,1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Epson Pro EX11000 3-Chip 3LCD Full HD 1080p Wireless Laser Projector, 4,600 Lumens Color/White Brightness, Miracast, 2 HDMI Ports, USB Power for Streaming, Built-in 16W Speaker",1581.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,Satechi,0.95,,,,,,,,,,,,67.0,W,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Satechi OntheGo 67W Wall Charger, GaN USB C Travel Charger with 2 USB-C PD Fast Charging Ports, for MacBook Pro/Air, iPad Pro/Air, iPhone 16, Steam Deck, Galaxy, Windows – Desert Rose",1582.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,Laser,False,False,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 147A Black Toner Cartridge for HP Printers | Works with Printer Series: LaserJet Enterprise M610, M611, M612, LaserJet Enterprise MFP M634, M635, M636 | W1470A",1583.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Celeron N4500,,,8.0,128.0,,,,,,,,,,CX1400FKA-AS88FT,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"ASUS Chromebook Flip CX1 Convertible Laptop, 14"" FHD NanoEdge 360-degree Touchscreen, Intel Celeron N4500 Processor, 128GB eMMC Storage, 8GB RAM, ChromeOS, Transparent Silver, CX1400FKA-AS88FT",1584.0,
Peripherals & Input,dock_hub,Mainstream,New,False,Current-Gen,SABRENT,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.0,,,,,,,,,,,gpt-4o-mini,"SABRENT USB 3.0 to SATA I/II/III Dual Bay External Hard Drive Docking Station for 2.5 or 3.5in HDD, SSD with Hard Drive Duplicator/Cloner Function [20+TB Support] (EC-HD2B)",1585.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Belkin,0.95,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Belkin SoundForm Mini w/Case - Wireless Bluetooth Kids Headphones with 30H Battery Life, 85dB Safe Volume Limit, Built-in Microphone - Kids On-Ear Earphones for iPhone, iPad, & More - Pink",1586.0,
PC Components (Core),thermal_paste,Mainstream,New,False,Current-Gen,ARCTIC,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARCTIC MX-6 (4 g, incl. 6 MX Cleaner) - Ultimate Performance Thermal Paste for CPU, Consoles, Graphics Cards, laptops, Very high Thermal Conductivity, Long Durability, Non-Conductive",1587.0,
PC Components (Core),gpu,Premium,New,True,Current-Gen,MSI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 5070,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI Gaming RTX 5070 12G Ventus 2X OC Graphics Card (12GB GDDR7, 192-bit, Extreme Performance: 2557 MHz, DisplayPort x3 2.1a, HDMI 2.1b, NVIDIA Blackwell Architecture)",1588.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Epson,1.0,Thermal,False,False,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Epson TM-T20III,Monochrome Thermal POS Printer C31CH51001",1589.0,
Accessories,mount_small,Mainstream,New,False,Current-Gen,Command,0.9,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Command Cord Bundlers, Damage-Free Hanging Cord Organizer, No Tools Cord Bundler for Hanging Electrical Cables, 6 Gray Cord Bundlers and 12 Command Strips",1590.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Cardo Systems,0.9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Cardo Systems Spirit HD Motorcycle Bluetooth Communication Headset, 2-Way Bluetooth, Thin 40mm Speakers, Waterproof, Universal Connectivity - Single Pack",1591.0,
PC Components (Core),motherboard,Mainstream,New,True,Current-Gen,GIGABYTE,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD AM5,,,,,DDR5,,,LGA 1718,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GIGABYTE X870E AORUS Elite WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 4X M.2, PCIe 5.0, USB4, WIFI7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",1592.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX5400,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS RT-AX82U (AX5400) Dual Band WiFi 6 Extendable Gaming Router, Gaming Port, Mobile Game Mode, Aura RGB, Included AiProtection Pro Security, Instant Guard, VPN, AiMesh Compatible",1593.0,
Peripherals & Input,keyboard,Mainstream,New,True,Current-Gen,SteelSeries,0.9,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,USB-C,,,,,,,False,,,,gpt-4o-mini,SteelSeries Apex Pro TKL Gen 3 OmniPoint 3.0 HyperMagnetic Switches — Adjustable Actuation — Rapid Trigger — Game-Ready Presets — Protection Mode — Rapid Tap/SOCD — OLED — RGB — PBT Keycaps — USB-C,1594.0,
PC Components (Core),case_fan,Mainstream,New,False,Current-Gen,Lian Li,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lian Li LANCOOL 217 Genuine Walnut Wood Computer Case, Mid-Tower ATX PC Case with 5 Pre-Installed PWM Fans 2x170mm, 2x120mm & 1x140mm, Flexible PSU & Cable Installation - Black (LAN217X)",1595.0,
Networking & Smart Home,router,Mainstream,Renewed/Refurbished,True,Current-Gen,NETGEAR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX2700,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAX30-100NAR,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"NETGEAR Nighthawk WiFi 6Cable Modem Router CAX30-100NAR Compatible with Xfinity, Spectrum, and Cox, AX2700 (Up to 2.7Gbps) DOCSIS 3.1 (Renewed)",1596.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,PDP,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"PDP RIFFMASTER Wireless Guitar Controller for Xbox Series X|S, Xbox One, Windows 10/11 PC, Rock Band 4, Fortnite Festival, Audio Jack, Rechargeable Battery, Officially Licensed by Microsoft – Black",1597.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,RØDE,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"RØDE PSA1+ Professional Studio Arm with Spring Damping and Cable Management, Black",1598.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,CyberPower,1.0,,,,,,,,625.0,VA,False,,360.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"CyberPower ST625U Standby UPS System, 625VA/360W, 8 Outlets, 2 USB Charging Ports, Compact, Black",1599.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,ASUS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Ryzen 3 7320U,,,8.0,128.0,,,,,,,,,,Vivobook Go,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Military Grade Durability, Black, E1504FA-AS33",1600.0,
Accessories,cable,Mainstream,New,False,Current-Gen,VELCRO,0.95,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VELCRO Brand ONE-WRAP Cable Ties, 100Pk, 8 x 1/2"" Black Cord Organization Straps, Thin Pre-Cut Design, Wire Management for Organizing Home, Office and Data Centers",1601.0,
Accessories,cable,Mainstream,New,False,Current-Gen,UGREEN,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006,USB-C 3.2,,,,,,M-to-M,,,,100.0,gpt-4o-mini,"UGREEN USB C to USB C Cable, 100W 2-Pack USB C Charger Cable for iPhone 16/16 Plus/16 Pro/16 Pro Max/15, MacBook Pro, iPad Pro, Dell XPS, Samsung Galaxy S24/S23/S22 Ultra, Switch, Pixel, 3.3FT Black",1602.0,
