category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,54.0,W,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,USB-C,,,"iPhone, Samsung, Google, iPad, Android",,,M-to-F,False,,,54.0,gpt-4o-mini,"LISEN 54W Car Phone Charger USB C, Cigarette Lighter Adapter, Car Accessories for iPhone, USB C Car Charger Adapter USBC Type C 12v, for 17 iPhone 16 Pro Max 15 14 13 12, Samsung Google iPad Andorid",1762.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Flexzilla,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Flexzilla Retractable Extension, 14/3 AWG SJTOW, 50', Grounded Triple Tap Outlet Electric Cord Reel, ZillaGreen, FZ8140503",1763.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Godox,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Godox AK-R12 Bounce Card for Round Head Flashes, Compatible with V1, V1Pro, V100, AD100Pro, and AD200 Series (H200R Required for AD200, AD200Pro, AD200Pro II)",1764.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel 4-Core,,,12.0,256.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Student Laptop, 15.6"" FHD Display, Intel 4-Core CPU, 12GB RAM, 256GB SSD, Wi-Fi 6, Webcam, Windows 11, 1-Year ADP + Office 365 with 1TB Cloud, School & Home Use, w/Cooler Bundle",1765.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,i5-13420H,,,16.0,1024.0,,,,,,,,,,V15 Gen 4,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Gen 4 Laptop, 15.6” FHD, Octa-Core Intel Core i5-13420H, 16GB RAM, 1TB SSD, Windows 11 Home – Slim, Fast, and Ready for Work or Study, School and Office, PCO Foldable Laptop Cooler",1766.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,i7-1255U,,,64.0,2048.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"HP Laptop, 17.3” HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U Processor, 64GB RAM, 2TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Wi-Fi, Windows 11 Home, Silver",1767.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Ryzen 5 7530U,,,16.0,512.0,,,,,,,,,,255 G10,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 5 7530U, 16GB RAM, 512GB SSD, Windows 11 Pro, Business Laptop for Office, School, and Daily Use, Work and Entertainment, Silver",1768.0,
Audio & Media Systems,turntable,Mainstream,New,False,Current-Gen,Victrola,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Victrola Stream Onyx - Wi-Fi Streaming 2-Speed Turntable with Bluetooth Output, Works with Sonos, UPnP Wi-Fi Streaming, Roon Ready Relay, Premium Moving Magnet Cartridge and Aluminum Tonearm (Black)",1769.0,
Displays & Mounting,tv,Mainstream,New,False,Current-Gen,Westinghouse,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,WiFi,,43.0,FHD_1080p,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Westinghouse Roku TV - 43 Inch Smart TV, 1080P FHD Television with Wi-Fi Connectivity and Mobile App, Flat Screen, Bluetooth, Compatible with Apple AirPlay, Alexa and Google Assistant",1770.0,
Accessories,strap_grip,Mainstream,New,False,Current-Gen,ENCASED,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ENCASED Grip-X Magnetic Bar Mount, Compatible with MagSafe - Phone Holder for Gym, Home Fitness Bikes, Workout Equipment, Stroller and Cart Handlebars (iPhone 16, iPhone 15, 14, 13 Series)",1771.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Transformers,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TF-T26 Optimus Prime,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Transformers Over The Ear Earbuds Wireless Bluetooth 5.4 LED Power Display Earbuds with Earhooks 65H Playtimes Deep Bass IPX5 Waterproof Ear Buds for Sports/Workout, TF-T26 Optimus Prime",1772.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel 4-Core,,,20.0,1024.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Laptop, 15.6” FHD Anti-Glare, Intel 4-Core CPU, 20GB RAM, 1TB SSD, Wi-Fi 6, 10HR Battery, Win11, 1 Yr ADP + Office 365 w/1TB Cloud Storage, Student & Home Use, w/Cooler Bundle",1773.0,
PC Components (Core),hdd_internal,Mainstream,New,False,Legacy,Seagate,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IronWolf,,,,4096.0,,,,,,,,,,ST4000VNZ06/006,,,,,,,,,SATA 6Gb/s,,,,,,,,,HDD,,gpt-4o-mini,Seagate IronWolf 4TB NAS Internal Hard Drive CMR 3.5 Inch SATA 6Gb/s 5400 RPM 64MB Cache for RAID Network Attached Storage Rescue Services (ST4000VNZ06/006),1774.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Monster,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Monster Open Ear AC360, Wireless Bluetooth Rotary Earphone, with Lanyard, Upgraded Bluetooth 6.0, Touch Control, 24h Long Battery Life, IPX5 Waterproof,Long-Lasting Wear Without Fatigue",1775.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Yealink,0.95,,,,,,,,,,,,,,,,,,,over-ear,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-A,,,,,,M-to-M,False,,,,gpt-4o-mini,Yealink UH37 Professional USB Headset with Microphone for PC Laptop Noise Cancelling & Volume Control VoIP Skype Online Conference(USB-A),1776.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Speck,0.95,,,,,,,,,,,,28.0,mAh,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Speck Gemtones Wireless Earbuds for iPhone and Android, Bluetooth 5.3 Headphones with 28 Hour Battery Life, USB-C Charging, Two-Year Warranty and Integrated App, with EQ Settings, White Album",1777.0,
Mobile Devices,smartwatch,Mainstream,New,False,Current-Gen,Fila,0.9,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Fila Smart Watch for Men Women (Answer/Make Calls), 1.95"" Fitness Watch with Heart Rate/Sleep Monitor, Step Counter, Fitness Tracker with 100+ Sports for Android iOS",1778.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Intel Core Processor,,,12.0,448.0,,,,,,,,,,IdeaPad 1,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 1 Daily/Student 14"" HD Laptop, 12GB RAM, 448GB Storage(128GB eMMC + 256GB PCIe + 64GB USB), 1 Yr Office 365, Intel Core Processor, Win 11 Home, Bundle with UC310 64GB USB Flash Drive",1779.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,DEWALT,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"DEWALT Heavy Duty Black Edition 2-in-1 Neckband Bluetooth Headphones w/Built-in Speakers, Jobsite Wearable Speaker & Around Neck, Wireless Headset, 60+ Hrs Hands-Free Music & Calls, Carry Pouch",1780.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Sony WF-C710N Truly Wireless Noise-Canceling Earbuds with up to 30-Hour Battery Life, Lightweight and Secure, Glass Blue",1781.0,
Displays & Mounting,tv,Mainstream,New,False,Current-Gen,Hisense,0.95,,,,,,,,,,,,,,,,True,,,,,,4K_UHD,,,,,,,,,,,,,,,,,75.0,4K_UHD,QLED,120.0,True,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,75E6QF,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Hisense 75"" Class E6 Series QLED 4K UHD Smart Fire TV (75E6QF, 2025 Model) - QLED, AI Light Sensor, Dolby Vision · Atmos, Voice Remote with Alexa, Motion Rate 120, HDR 10+ Adaptive, Game Mode Plus",1782.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Monster,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Monster Open Free AC100 Open Ear Bluetooth 5.3 Headphones, Wireless Earbuds with Earhooks, Immersive Stereo Sound by 16mm Large Driver, Clear Calls, 30H Playtime, for Workout, White",1783.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Transformers,0.9,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Transformers TF-T01 True Wireless Earbuds Wireless Bluetooth 5.4 Ear Buds Deep Bass Sound Earbud with Smart Noise Cancelling Mic IPX5 Waterproof in Ear Earphones for Android iOS Blue Optimus Prime,1784.0,
Accessories,cable,Mainstream,New,False,Current-Gen,AINOPE,0.95,,,,,,2.0,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,USB-C 3.2,True,Plastic,,,,M-to-M,False,,,,gpt-4o-mini,AINOPE USB C Cable to USB C 60W 2Pack 6.6ft Nylon Braided Type C Charger Fast Charging Right Angle USBC to USBC Cable Cord for iPhone 16 Pro Max Accessories Samsung S25 Ultra iPad MacBook Air 17,1785.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel 4-Core,,,36.0,2048.0,Gen4,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo IdeaPad 2025 Laptop, 15.6” FHD Anti-Glare, Intel 4-Core CPU, 36GB RAM, 2TB SSD, Wi-Fi 6, 10HR Battery, Win11, 1 Yr ADP + Office 365 w/1TB Cloud Storage, Student & Home Use, w/Cooler Bundle",1786.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel 4-Core,,,20.0,1024.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Student Laptop, 15.6"" FHD Display, Intel 4-Core CPU, 20GB RAM, 1TB SSD, Wi-Fi 6, Webcam, Windows 11, 1-Year ADP + Office 365 with 1TB Cloud, School & Home Use, w/Cooler Bundle",1787.0,
PC Components (Core),ssd_internal,Mainstream,New,True,Current-Gen,WD_BLACK,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen4 PCIe,,,,4000.0,Gen4,,,,,True,,,,WDS400T2XHE,,,,,,,,,,,,,,,,,,NVMe,,gpt-4o-mini,"WD_BLACK 4TB SN850X NVMe Internal Gaming Solid State Drive with Heatsink - Works with PlayStation 5, Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS400T2XHE",1788.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Ryzen 5 5625U,,,16.0,2048.0,,,,,,,,,,IdeaPad Slim 3,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad Slim 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5625U, 16GB RAM, 2TB SSD, Backlit KB, SD Card Reader, Bundle with UC310 64GB USB Flash Drive",1789.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel N6000,,,36.0,1128.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Family Laptop, 15.6"" FHD Screen, Intel N6000 CPU, 36GB RAM, 1TB SSD + 128GB eMMC, 10HR Battery, Win11, 1Yr ADP + Office 365 with 1TB Cloud, Laptop Cooler Bundle, Everyday Use",1790.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,STAPLES,0.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,STAPLES Remanufactured Toner Cartridge Replacement for Brother TN-550 (Black),1791.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel Core Processor,,,8.0,256.0,,,,,,,,,,HP Premium 255 G9,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP Premium 255 G9 15.6"" HD Laptop, Intel Core Processor, 8GB RAM, 256GB SSD, Webcam, SD Card Reader, HDMI, RJ-45, Wi-Fi, Windows 11 Home, Black, Bundle with PCO Notebook Fold Radiator, Cooler",1792.0,
PC Components (Core),psu,Premium,New,True,Current-Gen,CORSAIR,0.95,,,,,,,,,,,,1000.0,W,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATX 3.1,,,,,,1000.0,80_Plus_Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,CORSAIR SF1000 (2024) Fully Modular 80 PLUS Platinum ATX Power Supply with Low Noise – ATX 3.1 Suitable – PCIe 5.1 Prepared – SFX to ATX Bracket Included – Black,1793.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,WiFi_6_AX,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,Intel Core i3-N305,,,32.0,1280.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"HP 17.3"" Touchscreen Laptop, Intel Core i3-N305, 32GB RAM, 128GB eMMC + 1TB SSD, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Silver",1794.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,PHILIPS,0.95,,,,,,5.0,,,,,,2400.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"PHILIPS CR2450 Battery, [5-Pack] cr2450 3v Lithium Coin Cell Batteries, Long-Lasting 2450 batteries, 10-Year Shelf Life, CR 2450 Battery for Car Key Fob, Medical Devices, MyQ battery, Remote Controls.",1795.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,GODOX,0.9,,,,,,,,,,,,,,,,,,,,lavalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GODOX 【2025 Latest Model】 Movelink Mini Wireless Microphone System, 2.4GHz Lavalier Mic 100m(328ft.) Range with Charging Case for Android, Camera, Vlogger, Youtuber, Interviewer(Green)",1796.0,
Audio & Media Systems,headphones,Premium,New,True,Current-Gen,Sony,0.95,,True,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WH-1000XM6,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality, 30-Hour Battery, Midnight Blue",1797.0,
Displays & Mounting,mount_wall,Mainstream,New,False,Current-Gen,Mounting Dream,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,Full-Motion,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Mounting Dream Sliding TV Wall Mount for 42-86"" TVs, Full Motion Articulating Dual Arms, Easy TV Centering, Max VESA 600x400mm, 132 lbs, MD2198",1798.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel 4-Core,,,8.0,256.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Student Laptop, 15.6"" FHD Display, Intel 4-Core CPU, 8GB RAM, 256GB SSD, Wi-Fi 6, Webcam, Windows 11, 1-Year ADP + Office 365 with 1TB Cloud, School & Home Use, w/Cooler Bundle",1799.0,
Accessories,protection_case,Mainstream,New,True,Current-Gen,Speck Products,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPad (10th Gen - 2022),,,,,,,,gpt-4o-mini,Speck Products iPad (10th Gen - 2022) Stylefolio with Microban (Black/Slate Grey),1800.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,4K,True,Canon_RF,30.4,True,,,False,,,,,,,,,,,,,,,EOS 5D Mark IV,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon EOS 5D Mark IV Digital SLR Camera (Body Only), Full-Frame DSLR Camera, 30.4 Megapixel CMOS Sensor, 4K Video, Content Creator Camera, EF Mount, Black",1801.0,
Networking & Smart Home,switch,Mainstream,New,False,Current-Gen,NETGEAR,0.95,,,,,,,,,,True,,,,,190.0,,,,,,,,,,,,,,,,,28.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,gpt-4o-mini,"NETGEAR 28-Port PoE Gigabit Ethernet Smart Switch (GS728TP) - Managed, Optional Insight Cloud Management, 24 x PoE+ @ 190W, 4 x 1G SFP, Desktop or Rackmount, and Limited Lifetime Protection",1802.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Ryzen 5 7530U,,,32.0,1024.0,,,,,,,,,,255 G10,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 5 7530U, 32GB RAM, 1TB SSD, Windows 11 Pro, Business Laptop for Office, School, and Daily Use, Work and Entertainment, Silver",1803.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,WiFi_6_AX,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Dual-Cores Processor,,,20.0,1128.0,,,,,,,,,,Ideapad 1i,,,,,,,,,HDMI,,,,,,,,,,,gpt-4o-mini,"Lenovo Essential Laptop | Ideapad 1i | 20GB RAM | 15.6"" FHD Display | 1TB PCIe+128GB eMMc Storage | 1 Yr Office 365 + Lenovo ADP | Intel Dual-Cores Processor | HDMI | Wi-Fi 6 | Win 11 Home | Gray",1804.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,16.0,512.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"HP 17t Laptop, 17.3"" HD+ Touchscreen, 16GB RAM, 512GB SSD, Fingerprint Reader, Webcam, HDMI, Backlit KB, Wi-Fi 6, Windows 11 Home, Silver",1805.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,AmScope,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AmScope - 4K 30fps 8MP HDMI, LAN, Wi-Fi Color BSI CMOS C-Mount Microscope Camera for Stand-Alone and PC Imaging - HD428N",1806.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,16.0,1024.0,,,,,,,,,,V15,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Business Laptop, 15.6” 1080p Full HD Display, Octa-Core Intel Core i5-13420H (Beat AMD Ryzen 7 7730U), 16GB RAM, 1TB SSD, Windows 11 Pro, Grey, PCO Laptop Cooler",1807.0,
"Office, Printing & Power",charger,Mainstream,New,True,Current-Gen,Belkin,0.95,,,,,,,,,,,,36.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,gpt-4o-mini,"Belkin MagSafe-Compatible 3-in-1 Wireless Charger Stand 15W - Qi2-Certified Wireless Charging Station, Fast Charging of iPhone 16, AirPods, & Apple Watch - 36W Included - Black",1808.0,
PC Components (Core),hdd_internal,Enterprise/Professional,New,True,Current-Gen,Seagate,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IronWolf Pro,,,,10922.0,,,,,,,,,,ST12000NT001,,,,,,,,,SATA 6 Gb/s,,,,,,,,,HDD,,gpt-4o-mini,"Seagate IronWolf Pro, 12 TB, Enterprise NAS Internal HDD –CMR 3.5 Inch, SATA 6 Gb/s, 7,200 RPM, 256 MB Cache for RAID Network Attached Storage (ST12000NT001)",1809.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,DYMO,0.95,Thermal,False,False,A4,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB,,,,,,,,,,,gpt-4o-mini,"DYMO LabelWriter 550 Direct Thermal Label Printer with USB Connectivity, Black Monochrome Barcode Label Maker - 62 Labels Per Minute, Auto Label Recognition",1810.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core Ultra 5 125U,,,32.0,1024.0,DDR5,,,,,,,,,ProBook 460 G11,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP ProBook 460 G11 Business Laptop (16"" FHD+ Anti-Glare, Intel Core Ultra 5 125U (> i7-1355U), 32GB DDR5 RAM, 1TB SSD) Backlit, Fingerprint, 1080p Webcam, Wolf Security, Win 11 Pro, 2025 AI PC",1811.0,
