product_title,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,product_category,product_segment,log_original_price,log_purchased_last_month,log_total_reviews,extracted_brand
"Amazon Basics 7 Port USB 2.0 Hub Tower with 5V/4A Power Adapter, Black",4.4,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.0223742045004123,6.2166061010848646,10.380404728050932,Amazon
"SAMSUNG FT45 Series 24-Inch WUXGA 1920 x 1200 Computer Monitor, 75Hz, IPS Panel, HDMI, DisplayPort, DVI, USB Hub, Built-in Speakers, Height Adjustable Stand, 3 Yr WRNTY (LF24T454GYNXZA),Black",4.4,No Badge,Organic,1,1,0,0.0,TV & Video Displays,Media,5.375232110316162,4.61512051684126,4.31748811353631,Samsung
"Lenovo ThinkCentre M70s Small Form Factor Business Desktop, 14th Gen Intel 10-Core i5-14400, 32GB DDR5 RAM, 1TB SSD, HDMI, DP, Wi-Fi 6, Windows 11 Pro, Bundle with Adata UC310 64GB USB Flash Drive",4.9,No Badge,Organic,0,0,0,0.0,Laptops,Media,6.478463558197409,3.9318256327243257,3.218875824868201,Lenovo
"HP 131A Magenta Toner Cartridge for HP Printers | Works with Printer Series: LaserJet Pro 200 color M251, LaserJet Pro 200 color MFP M276 | CF213A",4.8,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.866687938419193,4.61512051684126,6.53813982376767,Hp
"MSI MAG MT201 - Premium Heavy Duty Single Monitor Stand Arm, Supports 17-49"" Screens and 44 lbs, VESA Compatible, Adjustable Spring Assisted Mount, Clamp & Grommet, Quick Release Plate - Black",4.5,No Badge,Organic,1,0,0,0.3,TV & Video Displays,Media,4.6150215020384655,5.303304908059076,4.890349128221754,Vivo
"Belkin USB C to USB C Cable, 3.3ft, 60W - Type C Charger, iPhone Charger Cord, Soft, Braided, Flexible for iPhone 16, Galaxy S25, Pixel 9, Airpods, iPad Pro, Tablet & More, Travel Essentials - Black",4.6,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Baja,2.1162555148025524,6.68586094706836,5.365976015021851,Microsoft
"Peak Design Camera Cube V2, Smedium (Small/Medium), Custom Organization and Protection, Weatherproof Shell with Interior Padding, Camera Bag Insert Compatible Travel & Outdoor Bags",4.6,No Badge,Organic,1,1,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,4.261975403606051,5.303304908059076,3.9889840465642745,Lorex
"Lian-Li UNI FAN SL-Infinity 120mm ARGB Case Fan with Controller, 3-Pack - White",4.6,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,4.510309904964132,5.303304908059076,5.981414211254481,Texas
Nikon NIKKOR Z 14-24mm f/2.8 S | Professional large aperture wide-angle zoom lens for Z series mirrorless cameras | Nikon USA Model,4.6,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,7.542748844771572,3.9318256327243257,4.74493212836325,Sony
LG AN MR20GA Magic Remote Control for Select 2020 LG Smart TVs,4.4,No Badge,Organic,1,0,0,0.18,TV & Video Displays,Baja,3.433664571799657,5.707110264748875,9.555205857955418,Roku
"Westinghouse 27 Inch Flat Gaming Monitor, 180Hz, 1ms, AMD FreeSync Support, Low Motion Blur, 1080p Full HD IPS Display, for Office, PC & Console Games with Built in Speakers, 1x DisplayPort, 2X HDMI",4.7,No Badge,Organic,1,0,0,0.14,TV & Video Displays,Media,4.9486889658772695,4.61512051684126,6.021023349349527,Amd
"MSI GE68HX Raider 16"" 144Hz FHD+ Gaming Laptop, 14th Gen Intel 24-Core i9-14900HX, GeForce RTX 4070, 32GB DDR5 RAM, 1TB SSD, RGB Backlit, Wi-Fi 7, Windows 11 Home",4.7,No Badge,Organic,1,0,0,0.0,Laptops,Alta/Premium,7.450050499617523,0.0,1.6094379124341005,Intel
Yealink IP Phone W76P Bundle of W70B Base and W56H handset + 1-Unit W56H Handset… (1 x W56H),4.1,No Badge,Organic,0,0,0,0.0,Mobile Cell Phones & Smartphones,Media,5.484796933490655,4.61512051684126,3.912023005428146,Unknown
"OtterBox iPhone SE 3rd & 2nd Gen, iPhone 8 & iPhone 7 (not Compatible with Plus Sized Models) Commuter Series Case - Indigo Way, Slim & Tough, Pocket-Friendly, with Port Protection",4.6,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.93651291389402,6.2166061010848646,8.823353485113792,Lenovo
"Seagate (Recertified) 12TB IronWolf NAS SATA Hard Drive 6Gb/s 256MB Cache 3.5-Inch Internal Hard Drive for NAS Servers, Personal Cloud Storage (ST12000VN0007)",4.3,No Badge,Organic,0,0,0,0.0,Storage & Memory Cards,Media,5.30325515557766,4.61512051684126,5.934894195619588,Seagate
"GoPro Max Lens Mod 2.0 (HERO12 Black) - Official GoPro Accessory, Black",4.6,No Badge,Organic,1,0,0,0.2,Cameras & Photography,Media,4.795707897553386,5.303304908059076,6.735780014242327,Duracell
Celestron StarSense Explorer DX 130AZ App-Enabled Telescope – 130mm Newtonian Reflector with Smartphone Dock & StarSense App – iPhone & Android Compatible – Easy-to-Use for Beginners,4.1,No Badge,Organic,1,0,1,0.14,Computer Peripherals,Alta/Premium,6.216506295705272,3.9318256327243257,7.195937226475569,Apple
Dell Laptop Charger 65W watt AC Power Adapter(Power Supply) 19.5V 3.34A for Dell,4.6,No Badge,Organic,1,0,0,0.19,"Chargers, Adapters & Cables",Media,3.295466427029913,5.993961427306569,6.853299093186078,Dell
"NEEWER Plug & Play Vlog Microphone for Camera, 20-20KHz Mini Supercardioid Mic Compatible with Sony Canon Nikon iPhone Samsung Android Tablet Mac with 3.5mm TRS USB C OTG Shock Mount Windscreen, VM10",4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Baja,3.849934813114724,5.993961427306569,5.176149732573829,Microsoft
"HP Original 952XL Black, Cyan, Magenta, Yellow High-Yield Ink Cartridges (5-Pack) | Works OfficeJet 8702 OfficeJet Pro 7700, 8210, 8700 Series | Eligible for Instant Ink | 6ZA00AN",4.7,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.700075612724874,4.61512051684126,6.92951677076365,Tp-Link
"Casio SL-300VC Standard Function Calculator, Pink",4.6,No Badge,Organic,1,0,0,0.45,"Office Supplies, Ink & Toner",Baja,2.537657215173529,6.68586094706836,7.959625305098115,Texas
"Sony SA-SW5 Wireless Subwoofer for BRAVIA THEATER (BAR 9, BAR 8, QUAD), HT-A9/A7000/A5000/A3000/S2000 and STR-AN1000",4.6,No Badge,Organic,1,0,0,0.15,TV & Video Displays,Media,6.552493621597604,4.61512051684126,6.263398262591624,Sony
"HP 202A Magenta Toner Cartridge | Works with HP Color LaserJet Pro M254, HP Color LaserJet Pro MFP M281 Series | CF503A",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.671800268285854,5.303304908059076,6.60934924316738,Hp
Epson RapidReceipt RR-60 Mobile Color Receipt & Document Scanner with ScanSmart AI PRO Receipt Management & PDF Software for PC & Mac,4.2,No Badge,Organic,1,0,0,0.22,Printers & Scanners (Hardware),Media,5.442374419541463,4.61512051684126,7.16703787691222,Scotch
OWC Atlas FXR Thunderbolt (USB-C) + USB 3.2 (10Gb/s) CFexpress Card Reader,4.7,No Badge,Sponsored,1,0,0,0.0,Storage & Memory Cards,Media,4.3943256902608985,0.0,2.70805020110221,Owc
"Sharp EL-1750V Two-Color Printing Calculator 2 Lines/Sec 3"" Black/Red",4.4,No Badge,Organic,1,0,0,0.49,"Office Supplies, Ink & Toner",Media,4.2903224454635405,5.303304908059076,8.180320874773685,Sharpie
E-Z Ink Compatible TN433 Toner Cartridge Replacement for Brother TN433 TN-433 TN433bk TN431 to use with Brother MFC-L8900Cdw HL-L8360CDW HL-L8260CDW MFC-L8610CDW MFC-L8690CDW Printer (4 Pack),4.3,No Badge,Organic,1,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.0427003290697625,5.303304908059076,5.556828061699537,Tp-Link
"Dell 27 Monitor - P2725H - 27-inch Full HD (1920 × 1080) 100Hz Display, IPS Panel, 99% sRGB, 1500:1 Contrast Ratio, Tilt/Swivel/Pivot/Height Adjustable, 3-Year Advanced Exchange Service - Black",4.4,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Media,5.249599699750607,3.9318256327243257,2.3978952727983707,Dell
"Bose QuietComfort Bluetooth Headphones, Wireless Headphones with Active Over Ear Noise Cancelling and Mic, + Green Extreme 20W 2-Port Wall Charger (Black)",5.0,No Badge,Organic,0,0,0,0.0,"Chargers, Adapters & Cables",Alta/Premium,5.897126394731892,4.61512051684126,1.791759469228055,Microsoft
"Klein Tools VDV826-703 Pass-Thru Modular Data Plug, RJ45 CAT6, Gold Plated, Pass Through Connectors 50-Pack",4.7,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.400196881328572,5.993961427306569,7.54274354536855,Monoprice
"HP Chromebook Plus x360 14 inch Laptop, FHD Touchscreen, Intel Core i3-N305, 8 GB RAM, 128 GB UFS, Intel UHD Graphics, Chrome OS, 14b-cd0010nr (2024)",4.3,No Badge,Organic,1,0,0,0.0,Laptops,Media,5.99393648933976,4.61512051684126,6.470799503782602,Intel
"ASUS ROG Strix Scope II Gaming Keyboard, pre-lubed ROG RX Red Linear Optical switches, Sound-dampening Foam, PBT doubleshot keycaps, Streaming hotkeys, Multi-Function Controls, Wrist Rest",4.6,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Media,4.912581353620868,4.61512051684126,5.303304908059076,Logitech
"KICKER Speaker Package of 2 Items: DS Series Two 6""x9"" Coaxial Speakers 4-Ohm & Two 6.5"" Coaxial Speakers 4-Ohm - 1x 43DSC69304, 1x 43DSC6504",4.6,No Badge,Organic,1,0,0,0.12,PC Components,Media,5.327779076697656,4.61512051684126,6.073044534100405,Monoprice
"Cobra 29 LTD Chrome AM/FM Professional CB Radio - Easy to Operate, Emergency Radio, Instant Channel 9, 4-Watt Output, Full 40 Channels, Adjustable Receiver and SWR Calibration, Chrome",4.6,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.198220750009751,5.303304908059076,7.071573364211532,Vivo
"Elgato Master Mount L - Premium Desk Clamp with Pole extendable up to 125cm/49in and 1/4 inch Thread to Mount Lights, Cameras, and Microphones, perfect for Streaming, Videoconferencing, and Studios",4.7,Best Seller,Organic,1,0,0,0.0,Computer Peripherals,Media,3.931629535067065,5.707110264748875,7.937731775260109,Lg
"Pyle Wireless Home Audio Amplifier System Bluetooth Compatible Sound Stereo Receiver Amp - 6Channel 600Watt Power, Digital LCD, Headphone Jack, 1/4'' Microphone in USB SD AUX RCA FM Radio- PTA66BT.5",3.9,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.669364898030088,4.61512051684126,7.123672785204607,Western Digital
"LG 32"" UltraGear 4K UHD (3840x2160) Gaming Monitor, 144Hz, 1ms, VESA DisplayHDR 400, G-SYNC and AMD FreeSync Premium, HDMI 2.1, DisplayPort, 4-Pole HP Out DTS HP:X, Tilt/Height/Pivot Stand, Black",3.5,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Media,6.111445166307853,3.9318256327243257,6.061456918928017,Amd
"Brady - 118084 B30 Series R10000 Printer Ribbon (B30-R10000) - Black - 200' Length, 4.33"" Width",4.8,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.085371640210273,4.61512051684126,3.6375861597263857,Monoprice
Google Nest Cam Stand - Wired Tabletop Stand for Nest Cam (Battery) Only - Snow,4.7,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Baja,3.433664571799657,5.707110264748875,5.996452088619021,Texas
"Google Nest Cam Outdoor or Indoor, Battery - 2nd Generation 2 Pack with Extra Replacement Cable",4.5,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Media,5.703782474656201,3.9318256327243257,2.3978952727983707,Roku
"Amazon Basics 4K HDMI to HDMI and Audio Extractor Converter for Apple TV, Fire TV, Blue-Ray Players, Black",4.1,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Baja,2.733717947850788,6.2166061010848646,8.602453035367061,Amazon
Brother Brand Name TN-890 Ultra High Yld Toner 20K YLD for HL-L6400DW TN890,4.5,No Badge,Organic,1,0,0,0.32,"Office Supplies, Ink & Toner",Media,5.19844178112078,4.61512051684126,4.330733340286331,Scotch
"Energizer Battery 4LR44/A544 Alkaline 2, 235407",4.7,No Badge,Organic,1,0,0,0.0,Power & Batteries,Baja,2.2975725511705014,6.2166061010848646,8.467162257810672,Duracell
Yamaha SR-B30A Dolby Atmos Sound Bar with Built-in Subwoofers (Black),4.4,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.464975218875384,4.61512051684126,5.648974238161206,Jbl
"HP 655A Cyan Toner Cartridge | Works with HP Color LaserJet Enterprise M652, M653, HP Color LaserJet Enterprise MFP M681, M682 Series | CF451A",4.6,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Alta/Premium,5.9398817371306265,4.61512051684126,2.9444389791664403,Hp
"EPOS Impact 860T ANC Dual-Sided Wired Headset with Active Noise Cancellation, Microsoft Teams Certified, USB C and USB A, Super Wideband Audio, Ideal for Office Calls, Zoom, Home & Hybrid Work",4.4,No Badge,Organic,1,0,0,0.18,"Audio, Sound & Recording Gear",Media,5.075173815233827,4.61512051684126,5.267858159063328,Microsoft
"Avery 5 Tab Dividers for 3 Ring Binder, Easy Print & Apply Clear Label Strip, Index Maker Customizable White Tabs, 25 Sets (11446)",4.6,Amazon's,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.1470951276076295,5.303304908059076,6.363028103540465,Scotch
The Sigma 17-40mm F1.8 DC,5.0,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Alta/Premium,6.824373670043086,3.9318256327243257,1.3862943611198906,Unknown
"UGREEN NASync DXP6800 Pro 6-Bay Desktop NAS, Intel i5 1235u 10-Core CPU, 8GB DDR5 RAM, 128G SSD, 2X 10GbE, 2X M.2 NVMe Slots, 8K HDMI, 2X TBT4, Network Attached Storage (Diskless)",4.6,No Badge,Organic,1,0,0,0.1,PC Components,Alta/Premium,7.090901495650648,3.9318256327243257,2.9444389791664403,Intel
"UBeesize 12” Selfie Ring Light with 62” Extendable Tripod Stand & Remote, LED Light with Phone Holder for Video Recording/Makeup/Content Creator (YouTube/TikTok/Twitch), Phone, Camera & Webcam (Pink)",4.3,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.58324112209094,5.707110264748875,7.157735484249907,Roku
"Energizer MAX D Batteries (2 Pack), D Cell Alkaline Batteries",4.7,No Badge,Organic,1,0,0,0.09,Power & Batteries,Baja,1.8687205103641835,6.803505257608338,6.987490247000991,Duracell
"LISEN for Magsafe Car Mount, Magnetic Phone Holder for Car Vent Phone Mount, Hands Free Phone Mount for Car Accessories Dashboard Windshield Vent Cell Phone Holder for iPhone Car Mount Black",4.4,No Badge,Organic,0,0,1,0.37,Small Gadget Accessories (Cases & Protectors),Media,3.218075504697432,6.2166061010848646,8.337827262447915,Duracell
HP 19A | CF219A | Toner-Cartridge | Black-Drum,4.5,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.584865432647727,4.61512051684126,6.63200177739563,Hp
"65XL Ink Cartridge High Yield Remanufactured for HP 65 XL 65XL Ink Cartridge Combo Pack Works with HP DeskJet 3772 3700 3752 3755 3722 2600 2622 Envy 5055 5000 5070 5052 5014 (1 Black, 1 Tri-Color)",4.8,No Badge,Organic,1,1,0,0.0,"Office Supplies, Ink & Toner",Media,3.58324112209094,5.707110264748875,4.8283137373023015,Tp-Link
"Alienware Pro Wireless Gaming Headset - Wired/Wireless, Bluetooth 5.3, 15 Minute Fast Charging, Audio Output 20 Hz, Battery Talk Time (ANC on) Up to 24 Hrs (Bluetooth), Dark Side of The Moon",4.2,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.035262863920986,4.61512051684126,4.574710978503383,Vivo
JOBY GorillaPod Compact Tripod Kit with Ballhead for Mirrorless Cameras up to 2.2 lbs. Black/Charcoal.,4.6,No Badge,Organic,1,0,0,0.36,Cameras & Photography,Media,4.368814740701652,5.707110264748875,8.286521373681236,Sony
"Vortex Optics Bantam HD 6.5x32 Youth Binoculars - HD Optical System, XR Lens Coatings, Rubber Armor, Tripod Adaptable, Waterproof, Fogproof, Shockproof - Unlimited, Unconditional Warranty",4.7,No Badge,Organic,1,0,0,0.31,Computer Peripherals,Media,4.6150215020384655,5.303304908059076,5.198497031265826,Lorex
"Google Audio Bluetooth Speaker - Wireless Music Streaming, Powerful Sound, Assistant Built-in, Wi-Fi and Bluetooth Connectivity, Smart Home Control, Stereo Pairing, Includes Pouch and Cloth",4.6,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.303389189156809,5.303304908059076,3.8501476017100575,Jbl
DEWALT 12V/20V MAX USB Charger with 2 Ports and State of Charge Indicator(DCB090),4.7,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,4.089834406744215,5.303304908059076,8.566744970245486,Seagate
"​​​​PopSockets Phone Grip with Expanding Kickstand, Adhesive Grip - Sleepy Frog",4.7,Amazon's,Organic,1,1,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.39698576841553,6.2166061010848646,8.984443032465352,Scotch
"Pioneer G-Series TS-G4620S 4” x 6” 2-Way Speakers (Pair) – 210W Max, Balanced Sound + Smooth Treble, Great Stock Replacement, High-Efficiency Speaker Designed for OEM Power",4.5,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Baja,3.8709926558701535,5.707110264748875,6.253828811575473,Jbl
HP Sprocket Portable 2x3 Instant Color Photo Printer (Luna Pearl) Zink Paper Bundle,4.4,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.663344750039164,4.61512051684126,7.090076835776092,Texas
"Insta360 X5 Replacement Lens Complete Kit | with 2× Official Replaceable Lenses for Insta360 X5, Plus Tools to Replace and Clean The Lens",5.0,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Baja,4.18950321539533,0.0,2.3978952727983707,Duracell
"Skullcandy Crusher ANC 2 Sensory Bass Headphones with Active Noise Canceling, Protective Carrying Case and Charging Cable Bundle - True Black",4.4,No Badge,Organic,1,0,0,0.11,Small Gadget Accessories (Cases & Protectors),Alta/Premium,5.19844178112078,4.61512051684126,3.58351893845611,Jbl
"UGREEN Open Ear Wireless Headphones Bluetooth 5.4, 12mm Driver Sports Earphones with ENC, Fast Charging for 30 Hours Playtime, Compatible with iPhone Android and Bluetooth Devices",4.2,No Badge,Organic,1,0,0,0.1,Wearables,Baja,3.0440461338325417,5.707110264748875,7.162397497355718,Jbl
"SAMSUNG AKG Earbuds Original USB Type C in-Ear Earbud Headphones with Remote & Mic for Galaxy A53 5G, S22, S21 FE, S20 Ultra, Note 10, Note 10+, S10 Plus - Braided - includes Velvet Pouch - Black",4.2,No Badge,Organic,1,0,0,0.0,Wearables,Baja,3.238286218388024,6.2166061010848646,6.8001700683022,Samsung
New BAOFENG DM32 Walkie Talkie DMR GPS 10W Programming Multi Band Wireless Copy Frequency Type-C DM-32UV Ham 2 Way Ra,3.9,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.418720118610357,5.993961427306569,3.871201010907891,Scotch
Insta360 X3 Standard Removable Lens Guards,4.1,No Badge,Organic,1,0,0,0.1,Small Gadget Accessories (Cases & Protectors),Baja,3.0440461338325417,6.2166061010848646,6.295266001439646,Scotch
"Antec Flux Wood, 5 x PWM Fans Included, High-Airflow Front Panel with Walnut Wood, Type-C, 420mm Radiator & Back Connect Motherboard Support, Up to 9 Fans Simultaneously, Mid-Tower E-ATX PC Case",4.7,No Badge,Organic,1,0,0,0.0,PC Components,Media,4.795707897553386,5.303304908059076,5.043425116919247,Amd
"WAVLINK USB C and USB 3.0 to Dual 4K DisplayPort/HDMI Adapter, Displaylink Monitor Splitter Extended Display for Dual Monitor 4K@60Hz, HDMI/DP Splitter Compatible with Mac M1-M4,Window Laptop-Silver",4.3,No Badge,Organic,1,0,0,0.24,TV & Video Displays,Media,4.330601752681694,5.303304908059076,4.875197323201151,Duracell
Milwaukee 2951-20 M12 Lithium-Ion Cordless Radio + Charger (Tool Only),4.7,No Badge,Organic,1,0,0,0.21,"Chargers, Adapters & Cables",Alta/Premium,5.24164118935448,4.61512051684126,7.120444372392488,Duracell
"Beelink SER5 MAX Mini PC, AMD Ryzen 7 6800H(6nm, 8C/16T) up to 4.7GHz, Mini Computer 32GB LPDDR5 RAM 500GB NVME SSD, Micro PC 4K@60Hz Triple Display, Mini Gaming Computer WiFi6/BT5.2/HTPC/W-11 Pro",4.7,No Badge,Organic,1,0,0,0.2,PC Components,Media,5.991464547107982,3.9318256327243257,4.060443010546419,Amd
Pelican 1200 Case With Foam (Black),4.8,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,4.393831680123644,5.303304908059076,7.796469243086058,Unknown
MSI Thin 15.6 inch FHD 144Hz Gaming Laptop Intel Core i5-13420H NVIDIA GeForce RTX 4060-16GB DDR4 512GB SSD Gray (2025),4.2,No Badge,Organic,1,0,0,0.0,Laptops,Media,6.666956792429207,3.9318256327243257,2.19722457733622,Intel
Intel Core i7-14700F Desktop Processor 20 cores (8 P-cores + 12 E-cores) up to 5.4 GHz,4.6,No Badge,Organic,0,0,0,0.0,PC Components,Media,5.673288902319859,4.61512051684126,4.852030263919617,Intel
"Blue Snowball iCE Condenser Microphone, Cardioid - Black (Renewed)",4.4,Best Seller,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Baja,3.58351893845611,5.993961427306569,6.234410725718371,Monoprice
"Godox V860III-C Camera Flash for Canon Camera Flash Speedlite Speedlight Light,2.4G HSS 1/8000s,480 Full-Power Flashes,7.2V/2600mAh Li-ion Battery,0.01-1.5s Recycle Time,10 Levels LED Modeling Lamp",4.6,No Badge,Organic,1,0,0,0.13,Cameras & Photography,Media,5.438079308923196,4.61512051684126,6.74993119378857,Canon
