category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
"Office, Printing & Power",surge_protector,Mainstream,New,False,Current-Gen,GE,0.95,,,,,,,,,,,,800.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,gpt-4o-mini,"GE 6-Outlet Surge Protector, 4 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers, Protected Indicator Light, ETL Listed, White, 33658",1587.0,
Audio & Media Systems,blu_ray_player,Mainstream,New,False,Current-Gen,Roku,0.9,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,4K60,,,,,,,,,,,,,4K_UHD,,,,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDMI,,,,,,,,,,,gpt-4o-mini,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable, Black",1588.0,
Computers & Gaming,console,Mainstream,Renewed/Refurbished,False,Last-Gen,Microsoft,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,True,Xbox_One,,,Xbox 360,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Xbox 360 250GB Slim Console - (Renewed),1589.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASRock,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD B450,,,,,DDR4,,,B450,,,,,,B450M-HDV R4.0,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,B450M-HDV R4.0 AMD B450 AM4 Socket Ryzen 2000 - 5000 Processors DDR4 3200 64GB HDMI DVI-D D-Sub Motherboard SATA 6Gb/s Micro ATX M.2,1590.0,
Accessories,cable,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,USB-C,,,,,,M-to-M,False,,,5.0,gpt-4o-mini,"Samsung Type-C to Type-C 1.8m Cable (5A), Black",1591.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Fujifilm,0.9,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Fujifilm Square Instant Film 10 Pack (100 exposures) for SQ1, SQ6 & SQ10 Cameras (5 Items)",1592.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Carhartt,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Carhartt 23L Single-Compartment Backpack, Durable Pack with Laptop Sleeve and Duravax Abrasion Resistant Base, Black",1593.0,
PC Components (Core),excluded,Mainstream,New,True,Current-Gen,CORSAIR,0.9,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,CORSAIR iCUE Link LX120 RGB 120mm PWM Fans Triple Pack – Dual Light Loops – Includes iCUE Link System Hub – CORSAIR AirGuide Technology – Black,1594.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,Klipsch,0.95,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Klipsch CDT-5800-C II In-Ceiling Speaker - White (Each),1595.0,
"Office, Printing & Power",charger,Mainstream,New,True,Current-Gen,Anker,0.95,,,,,,,,,,,,100.0,W,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,1.524,,,,,,,,,,,,gpt-4o-mini,"Anker Nano Charging Station(100W Max), 7-in-1 USB C Power Strip for iPhone 16/15/14 and MacBook Air/Pro, 5ft Thin Cord,3AC, 2USB A,2USB C,Power Delivery Desktop Accessory for Home&Office(Black)",1596.0,
"Office, Printing & Power",label_printer,Mainstream,New,False,Current-Gen,DYMO,0.95,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"DYMO LetraTag 200B Bluetooth Compact Label Maker Value Pack, Wireless Connection to iOS and Android, Includes 3 Assorted Label Tapes",1597.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon Genuine 071 Black Toner Cartridge Compatible with LBP122dw, MF272dw, MF273dw, MF275dw",1598.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,ESR,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ESR for iPad Pro 12.9 Case (6th/5th Generation, 2022/2021), Removable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Display View, 9 Standing Angles, Shift Series, Black",1599.0,
Accessories,protection_case,Mainstream,New,True,Current-Gen,OtterBox,0.95,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPhone 16 Pro Max,,,,,,,,gpt-4o-mini,OtterBox iPhone 16 Pro Max Defender Series XT Clear Case - Dark Side (Single unit ships in polybag),1600.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,PopSockets,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,,,,,,,,,gpt-4o-mini,"PopSockets Plant-Based Phone Grip with Expanding Kickstand, Adhesive Grip, Eco-Friendly -Translucent Ocean",1601.0,
Networking & Smart Home,smart_alarm,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,,,Dual-Band,,,Wired,WiFi,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Smart Plug Power Strip with 6 Individually Controlled Outlets and 3 USB Ports (2 USB-A and 1 USB-C), Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, White",1602.0,
Accessories,cable,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,USB 2.0,True,Plastic,"MacBook Pro/Air, Yamaha Piano Keyboard, iPad",False,True,M-to-M,False,,,,gpt-4o-mini,"UGREEN USB B to USB C 6 FT Printer Cable, Nylon USB B to C Cord for MacBook Pro/Air, MIDI Cable Compatible with Yamaha Piano Keyboard, DAC, DJ Controller for iPad",1603.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,Sceptre,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,FHD_1080p,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sceptre 27-Inch FHD LED Gaming Monitor 75Hz 2X HDMI VGA Build-in Speakers, Ultra Slim Metal Black",1604.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,CORSAIR,0.95,,,,,,,,,,,,,,,,,,,,,,,Optical,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"CORSAIR NIGHTSWORD RGB Gaming Mouse For FPS, MOBA - 18,000 DPI - 10 Programmable Buttons - Weight System - iCUE Compatible - Black",1605.0,
Peripherals & Input,barcode_scanner,Mainstream,New,False,Current-Gen,Zebra,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DS9308,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Zebra DS9308 1D 2D Presentation Barcode Scanner Omni Directional QR Black Image Reader for Screen and Printed Bar Code Scan (DS9308-SR4U2100AZY),1606.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,ZEBRA,0.95,Thermal,False,False,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ZEBRA ZT411 Thermal Transfer Industrial Printer 203 dpi Print Width 4 Inches Features Serial, USB, Ethernet, and Bluetooth Connecting Options ZT41142-T010000Z",1607.0,
"Cameras, Photography & Video",lens,Mainstream,Renewed/Refurbished,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoom,,,,,,,,,,,,,,,,,EF 75-300mm f/4-5.6 III,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens for Canon SLR Cameras, 6473A003 (Renewed)",1608.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Dell,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,FHD_1080p,,,,,,,,,,,,,,,,,,AMD Ryzen 7-8840U,,,16.0,1024.0,DDR5,,,,,,,,,Inspiron 16 5645,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Dell Inspiron 16 5645 Laptop - 16.0 16:10 FHD+ (1920 x 1200) Display, AMD Ryzen 7-8840U, 16GB DDR5 RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, Onsite & Migrate Services - Midnight Blue",1609.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Baofeng,0.9,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Baofeng Walkie Talkies 888S Rechargeable Long Range with Earpieces for Adults, 16 Channel Professional Radio Handheld Two Way Radios Li-ion Battery and Charger Included (10pack with 10earpiece)",1610.0,
Accessories,cable,Mainstream,New,False,Current-Gen,LISEN,0.95,,,,,,3.0,,,,,,60.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,USB-C,,,,,,M-to-M,False,,,,gpt-4o-mini,"LISEN for iPhone 16 15 USB C to USB C Fast Charging, 60W USB C Cable Type C Fast Charging Cable for iPhone 16 15,Samsung Galaxy S25 Ultra Plus S24 S23 iPad Pro 13 12.9inch, iPad Air 5,White 3Pack 6FT",1611.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,Gigabyte,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD Ryzen AM4,,,,,Gen4,,,A520,,,,,,A520M S2H,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Gigabyte A520M S2H (AMD Ryzen AM4/MicroATX/4+3 Phases Digital PWM/Gigabyte Gaming GbE LAN/NVMe PCIe 3.0 x4 M.2/3 Display Interfaces/Q-Flash Plus/RGB Fusion 2.0/Motherboard),1612.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6E_AXE,,,,,,,,,14.0,FHD_1080p,,,,,,,,,,,,,5.0,,,,,Intel i7-1355U,,,16.0,1024.0,,,,,,,,,,Envy x360,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"HP Envy x360 2-in-1 14"" FHD Touchscreen Laptop, Intel i7-1355U, 16GB RAM, 1TB SSD, Backlit Keyboard, 5MP Camera, Fingerprint Reader, Wi-Fi 6E, Win 11, Silver",1613.0,
Accessories,remote_control,Mainstream,New,True,Current-Gen,DJI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,DJI RC-N3 Remote Controller,1614.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Kicker,0.9,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Kicker CS Series 150 Watt 6 x 9 Inch Car Audio Coaxial Speaker Pair, Black",1615.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"SAMSUNG Galaxy Buds 3 AI True Wireless Bluetooth Earbuds, Open Type Fit, Active Noise Cancellation, 360 Audio, Touch Control, Silver [US Version, Amazon Exclusive, 2Yr Warranty]",1616.0,
Audio & Media Systems,blu_ray_player,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,UBP-X800M2,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sony UBP-X800M2 4K UHD Home Theater Streaming Blu-Ray Disc Player (UBPX800M2), Black",1617.0,
Displays & Mounting,projector,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG 30"" - 100"" The Freestyle FHD HDR Smart Portable Projector for Indoor and Outdoor Home Theater, Big Screen Experience with Premium 360 Sound w/ Alexa Built-In (SP-LSP3BLAXZA)",1618.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,Intel,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i7-13700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Intel Core i7-13700K Gaming Desktop Processor 16 cores (8 P-cores + 8 E-cores) with Integrated Graphics - Unlocked,1619.0,
"Cameras, Photography & Video",video_conf_system,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Logitech MeetUp 2 All-in-One USB Conference Room Camera, Compact Video Bar with Built-in AI Features, Works with Microsoft Teams, Zoom Rooms, Google Meet, and More",1620.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Epson,0.95,Inkjet,True,True,A4,18.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Epson EcoTank ET-3950 Wireless All-in-One Color Supertank Printer with up to 3 Years of Ink, Refillable Tanks, Perfect for Home Office, 18 PPM, 2.4"" Color Screen, Auto Document Feeder – White",1621.0,
Networking & Smart Home,router,Mainstream,New,True,Current-Gen,Linksys,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX4200,2.0,Tri-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Linksys MX8000/MX8400 Mesh WiFi Router - AX4200 WiFi 6 Router - Velop Tri-Band WiFi Mesh Router - WiFi 6 Mesh Computer Routers for Wireless Internet - Connect 80+ Devices, 5,400 Sq Ft, 2-Pk",1622.0,
Computers & Gaming,all_in_one,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Celeron J4025,,,8.0,256.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 2022 All-in-One Desktop, 21.5"" FHD Display, Intel Celeron J4025 Processor, 8GB RAM, 256GB PCIe SSD, Webcam, WiFi, HDMI, RJ-45, Wired Keyboard&Mouse, Windows 11 Home, White",1623.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Canon,0.95,Inkjet,False,False,A4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon PGI-280XL PGBK Compatible To TR7520,TR8520,TR8620,TS6120,TS6220,TS6320,TS702,TS8120,TS8220,TS8320,TS9120,TS9520 Printers",1624.0,
Computers & Gaming,tablet,Mainstream,Renewed/Refurbished,True,Current-Gen,Microsoft,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,13.0,QHD_1440p,,120.0,,,,,,,,,,,,,,,,,,,16.0,512.0,,,,,,,,,,Surface Pro 11,WiFi,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Pro 11 13"" Copilot+ PC, AI Tablet, 2880x1920 120Hz LCD Touchscreen, 10-Core Qualcomm Snapdragon X Plus, 16GB RAM, 512GB SSD, WiFi Only, Win 11 Pro, Black (Renewed)",1625.0,
Mobile Devices,smartwatch,Mainstream,New,True,Current-Gen,OnePlus,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,OnePlus Watch 3,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"OnePlus Watch 3 Obsidian Titantium, 32GB, 120-Hour Battery, Health & Fitness Tracking, Sapphire Crystal Design, Titanium Bezel, Dual-Engine, Wear-OS by Google",1626.0,
Displays & Mounting,mount_wall,Mainstream,New,False,Current-Gen,VIVO,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,Fixed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VIVO TV Hanger Bracket for 24 to 55 inch Flat and Curved Screens, Light Weight Steel Design, Height Adjustable Cross Bar, Loft Bed, Thin Door TV Mount, Max VESA 400x400, Black, MOUNT-TV01LB",1627.0,
Computers & Gaming,console,Mainstream,New,True,Current-Gen,Nintendo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Nintendo_Switch,,,Nintendo Switch – OLED Model,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Nintendo Switch – OLED Model - The Legend of Zelda: Tears of the Kingdom Edition,1628.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Insta360,0.9,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,iPhone/Android/PC/Mac,,,M-to-F,True,,,,gpt-4o-mini,"Insta360 Mic Air (1 TX + 1 RX), Noise Cancelling, 300m Range, Wireless Microphone for USB-C iPhone/Android/PC/Mac, Vlog, Streaming",1629.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,JVC,0.85,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"JVC KD-SX27BT Car Stereo with Bluetooth, 100W Digital Media Receiver, 1.5A USB to Charge Devices, Single DIN Head Unit, AM/FM, Aux-in, JVC Remote App",1630.0,
Audio & Media Systems,soundbar,Mainstream,New,False,Current-Gen,PHILIPS,0.95,,,,,,,,,,,,,,2.0,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"PHILIPS B5109 SoundBar for TV, 2.0 Channel Sound, DTS Virtual:X, Dolby Digital Plus,BT LE Audio, EQ Effects,Night Mode, Easy Setup, EasyLINK, Roku TV Ready, Remote/APP Control, Darkgrey",1631.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,FHD_1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkVision M15,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo ThinkVision M15 15"" FHD Mobile Monitor, Black",1632.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Zebra,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Zebra Pen M-301 Stainless Steel Mechanical Pencils .5mm, Fine Point, 2-Pack (54012)",1633.0,
PC Components (Core),ram,Mainstream,New,False,Current-Gen,Crucial,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,16.0,,DDR5,,,,,,,,,CT2K8G56C46U5,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Crucial 16GB DDR5 RAM Kit (2x8GB), 5600MHz Desktop Memory, UDIMM 288-Pins, Compatible with Intel Core and AMD Ryzen 7000 - CT2K8G56C46U5",1634.0,
"Office, Printing & Power",surge_protector,Mainstream,New,False,Current-Gen,Belkin,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,Metal,,,,,,10.0,,,gpt-4o-mini,"Belkin Power Strip Surge Protector - 10 AC Outlets, 15ft Heavy Duty Metal Extension Cord with Wall Mount Holes for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Brick",1635.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,APC,0.95,,,,,,,,1500.0,VA,True,,,,,,,,,,,,,,,,,,,,,,,,,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"APC 1500VA Smart UPS with SmartConnect, SMT1500RM2UC Rack Mount UPS Battery Backup, Sinewave, AVR, 120V, Line Interactive Uninterruptible Power Supply",1636.0,
Networking & Smart Home,smart_sensor,Mainstream,New,False,Current-Gen,Tapo,0.95,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,,1.0,Dual-Band,,,Wired,Matter,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,T31 KIT,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Tapo Door Sensor Starter KIT, Matter Compatible, 3X Smart Door Window Contact Sensor and 1x Smart Hub with Built-in Chime, Smart Automation, Real-Time Notification, T31 KIT",1637.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,GIGABYTE,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD AM4,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GIGABYTE B550M AORUS Elite AX (rev 1.3) Motherboard, Supports AMD AM4 Ryzen 5000 Processors, Micro-ATX, DDR4, Single M.2, SATA 6Gb/s, Realtek GbE LAN, PCIe 4.0",1638.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,FHD_1080p,LED,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Dell S24 Series Monitor - 24 inch IPS LED FHD - AMD FreeSync - VESA, 16:9 Monitor 75Hz, 4ms Grey-to-Grey Response Time, Low Blue Light, Flicker Free, Anti-Glare, 2 x HDMI, Black",1639.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.9,,,,,,2.0,,,,,,3.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer 2025 Batteries (2 Pack), 3V Lithium Coin Batteries",1640.0,
Peripherals & Input,dock_hub,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,140.0,W,,,,,,,,,,,,,True,4K60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thunderbolt 5,,,,,,,,10.0,,140.0,gpt-4o-mini,Razer Thunderbolt 5 Dock Chroma: 10 Ports w/M.2 Storage Slot - Triple 4K Displays at 144 Hz or Single 8K at 60 Hz - Thunderbolt Share Enabled - 140W Power Delivery - Connect 3 TB5 Devices - Black,1641.0,
